,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.0,32004.16,10.0
1,10.0,9.63,13176.83,15.0
2,20.0,23.11,2482.48,17.0
3,30.0,30.24,2297.42,22.0
4,40.0,40.05,2286.87,31.0
5,50.0,50.37,2286.57,45.0
6,60.0,59.92,2286.57,61.0
