,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.96,32722.02,3.0
1,10.0,8.23,18395.54,4.0
2,20.0,19.08,16446.24,5.0
3,30.0,30.87,2824.73,10.0
4,40.0,40.39,2683.46,16.0
5,50.0,47.57,2678.43,24.0
6,60.0,60.18,2671.18,28.0
