,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.44,63142.64,7.0
1,10.0,10.96,37005.27,10.0
2,20.0,17.79,5921.66,14.0
3,30.0,29.85,5852.71,15.0
4,40.0,39.81,4640.46,26.0
5,50.0,50.75,4636.47,37.0
6,60.0,59.76,3906.98,50.0
