,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.69,43783.8,9.0
1,10.0,12.75,34754.38,10.0
2,20.0,12.75,34754.38,10.0
3,30.0,32.52,30381.49,11.0
4,40.0,38.45,25093.69,14.0
5,50.0,51.44,25075.37,16.0
6,60.0,51.44,25075.37,16.0
