,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.22,16811.97,9.0
1,10.0,9.86,14257.03,11.0
2,20.0,19.81,13345.08,35.0
3,30.0,30.06,13341.04,50.0
4,40.0,40.32,13340.89,68.0
5,50.0,50.06,13340.88,92.0
6,60.0,59.11,13340.88,105.0
