,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.53,47298.13,12.0
1,10.0,11.17,31427.13,13.0
2,20.0,19.33,13752.47,19.0
3,30.0,30.46,2241.18,29.0
4,40.0,39.75,2191.8,45.0
5,50.0,49.99,2191.74,57.0
6,60.0,59.53,2191.74,71.0
