,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.63,74556.06,6.0
1,10.0,9.59,69496.51,9.0
2,20.0,10.46,50645.4,10.0
3,30.0,36.31,37130.03,11.0
4,40.0,42.32,24975.09,12.0
5,50.0,51.66,3164.27,15.0
6,60.0,57.27,3122.78,17.0
