,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.26,88168.22,3.0
1,10.0,1.26,88168.22,3.0
2,20.0,23.8,47230.77,4.0
3,30.0,34.21,31343.22,5.0
4,40.0,34.21,31343.22,5.0
5,50.0,56.82,20295.45,6.0
6,60.0,56.82,20295.45,6.0
