,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.57,75949.95,3.0
1,10.0,6.51,50221.85,5.0
2,20.0,6.51,50221.85,5.0
3,30.0,6.51,50221.85,5.0
4,40.0,71.5,28360.99,6.0
5,50.0,71.5,28360.99,6.0
6,60.0,71.5,28360.99,6.0
