,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.0,54307.49,6.0
1,10.0,9.77,30748.6,9.0
2,20.0,19.73,14721.35,19.0
3,30.0,30.46,14662.3,29.0
4,40.0,39.64,14171.21,40.0
5,50.0,50.76,14159.36,53.0
6,60.0,60.52,14106.15,59.0
