,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.92,477.93,11.0
1,10.0,4.92,477.93,11.0
2,20.0,21.11,466.08,13.0
3,30.0,29.49,441.97,23.0
4,40.0,35.47,441.11,27.0
5,50.0,49.17,440.93,28.0
6,60.0,61.34,440.9,30.0
