,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.8,486.0,7.0
1,10.0,6.8,486.0,7.0
2,20.0,19.5,484.93,11.0
3,30.0,27.25,474.81,12.0
4,40.0,44.1,458.5,14.0
5,50.0,49.81,428.8,17.0
6,60.0,67.48,406.78,18.0
