,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.66,35086.4,11.0
1,10.0,8.79,15067.71,16.0
2,20.0,19.04,13573.26,24.0
3,30.0,29.52,13520.99,43.0
4,40.0,40.59,5203.18,45.0
5,50.0,50.35,4044.05,51.0
6,60.0,61.27,4019.36,62.0
