,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.14,47483.49,5.0
1,10.0,5.14,47483.49,5.0
2,20.0,27.08,42707.22,6.0
3,30.0,29.62,16432.96,7.0
4,40.0,40.79,2900.88,14.0
5,50.0,47.91,2888.8,20.0
6,60.0,59.26,2868.71,25.0
