id,generation,parents,fitness,fitness_trace,birth_time,route
0,0,[],927.7606782286344,"[8.126512670006829, 0, 12.242283490778835, 3.99314603448454, 11, 5.109411227951573]",0.0007987022399902344,"[[0, 0], [0.13743024268019277, 0.0], [0.36646103160500243, -0.34682374562420193], [0.4723876922054855, -0.5225491815496817], [-0.5382367705822537, -0.4157126418569459], [-0.7562661196080651, 0.053194927496816646], [-0.7956125099607709, -0.8358507964957573], [-1.589059809239016, -1.2919641531314667], [-1.5068208926741662, -1.6507935673215242], [-1.5614796553470254, -1.6517207890387307], [-1.301601824174847, -1.721102743558464], [-1.0711170098277052, -1.9443860242040363]]"
1,0,[],2628.1239913671384,"[24.222363207506536, 0, 11.096170917378394, 6.270191717935799, 14, 65.88767061648464]",0.0008656978607177734,"[[0, 0], [-0.6363815653808758, 0.0], [-1.9659820767437033, -0.9508272186780953], [-0.33523949114757445, 0.7757248373237058], [1.5639315540993528, 3.0690548950099523], [0.10187404138969405, 6.14900169712345], [-0.9997232729975289, 10.533668666960303], [4.354875255386837, 10.042769106717593], [-0.5292492080548271, 7.360399290637979], [4.116132182089119, 4.134126309922694], [8.833287614290947, 1.8276357297358485], [13.964537214555818, 4.604822095893847], [13.317224050696568, 11.670539268888136], [11.30165754079418, 4.387038390468389], [19.287992301144453, 4.652516246275202]]"
2,0,[],754.765913613733,"[6.60445039739822, 0, 13.660847649730567, 5.509468464515615, 8, 14.32087387391101]",0.0009090900421142578,"[[0, 0], [-0.8942479130220453, 0.0], [1.1482097266264655, -0.4323401145718179], [2.086737844947761, 1.0032478095301556], [0.6296379161886881, -0.21880557020538438], [1.3432752666809011, -2.4260398349106493], [2.1450960355409285, -1.2878608268466505], [0.45496613480927994, -1.8158690979154235], [1.761288777791614, -3.6347327712876956]]"
3,0,[],1156.5254655768897,"[10.925755141062988, 0, 3.2897688181086417, 2.664344220404863, 6, 3.949951470591034]",0.0009381771087646484,"[[0, 0], [-0.17889994959623134, 0.0], [-0.22535778928037112, 0.30592084378726436], [-0.9697897756077298, 0.5745717925711638], [-1.4548890868289392, -0.05000252865380883], [-1.7763616596515783, 0.46191753773877775], [-3.0509052380197175, 0.49114400964395233]]"
4,0,[],1275.8853871593387,"[12.310438657687842, 0, 10.830490804974232, 3.068234267912727, 4, 4.841521390554615]",0.0009584426879882812,"[[0, 0], [-0.8391539158423991, 0.0], [-0.2083322311793614, 0.4120228385188046], [0.6246424937872452, 0.16438549438002187], [-0.41888210512564866, 2.303310031316804]]"
5,0,[],14512.926658760682,"[13.302641889984487, 13, 22.939621716292343, 7.283363345472205, 15, 32.662469762233854]",0.0010306835174560547,"[[0, 0], [0.7645312609135264, 0.0], [-0.08555425780958303, 0.2799090227079554], [0.033040113425700866, 0.43135785641483576], [-0.26189013757054924, 0.6680326907859117], [0.9590328337803957, 0.9742344053018582], [1.601006323576143, 0.6730242933664208], [1.9984550952101592, 0.894381895777582], [3.3854257832738095, 0.6320299275617217], [0.9071882164077681, 0.06880090332567651], [-1.8340597144011734, -2.7080454978073663], [-0.722778365928993, -6.088646050917219], [2.7877823873646723, -6.362337703618078], [0.35768977749089903, -2.9104442088902984], [-3.0868293710429757, 0.0206349415564131], [-0.25857199063475783, 3.3001286376797587]]"
6,0,[],934.8952197714054,"[8.610616496354718, 0, 6.1283377587782, 4.424887344622828, 7, 3.8335701359336576]",0.001064300537109375,"[[0, 0], [-0.3096996648200496, 0.0], [0.17054577568857174, 0.30381150809891], [0.2717066033146578, 0.14757110539727225], [0.4118114886039289, -1.0019470412376523], [-0.3544008291618931, -1.8544849477224619], [-0.33136712440541144, -1.8098888856825623], [-0.3159861006292829, -1.3951833702568017]]"
7,0,[],1336.4636280563855,"[11.882311760974059, 0, 18.37675172853217, 7.324026616850183, 13, 18.232451958979823]",0.0011272430419921875,"[[0, 0], [0.3290841976119143, 0.0], [0.6727221669693266, -0.2312263627708695], [0.2930691948620593, -0.9090585150175577], [-0.13272277938534652, 0.9943028566280012], [-1.355714189841015, -0.2560791979299683], [0.06447788354548178, 0.6624413489342883], [-0.8841215748738733, 2.091149501202056], [-0.9123935712180129, 2.606479667964426], [-1.2501743653785788, 3.1320729125574247], [0.04582667896278042, 2.8832140280593985], [-1.5086808592361205, 1.6708823198348404], [1.261583645776624, 0.7561801038177479], [3.4321038593982762, 1.3758514355315774]]"
8,0,[],1107.044275810642,"[9.865303613548924, 0, 16.650054441076566, 5.378567401216941, 11, 10.513914455749399]",0.0011777877807617188,"[[0, 0], [0.7659382001214299, 0.0], [0.6884922262413097, 0.9899864850759608], [0.47557535507762383, 0.89472683438383], [-0.48380310073354577, 1.9858265897850864], [-0.028320270245385165, 0.6692457651565059], [0.33151188577648727, 0.640703293904025], [-0.31501360261729977, 0.9708716251117198], [-0.7619629003247705, 0.2150564654339987], [-0.665454995160978, -0.12849464879248884], [-0.8699194609107754, -1.8141517581069562], [-1.337870496541726, -0.22583415722934108]]"
9,0,[],2446.887953262349,"[12.252670406296653, 1, 19.526863872006807, 12.507609407522647, 20, 21.620912632683655]",0.0012731552124023438,"[[0, 0], [-0.46440318493223764, 0.0], [-0.016408634617451012, -0.1562286112676811], [0.032900131624335714, -0.10450038136199721], [0.5923027239937717, 0.037204508597242836], [-1.1076037285297227, 0.5332659851597787], [0.4120006136200872, 1.0564501234620203], [0.09130758826317466, 1.6780681306675707], [0.904133972863139, 1.496967639434295], [1.324459155399404, 1.2570319131041396], [1.3295762834526947, 1.3425840950562524], [1.8086041887559356, 1.8692590242882705], [1.170720030534663, 1.6506070149360499], [0.4354808057272402, 2.379318521381221], [-0.096012466414408, 0.6133510069780459], [0.4054295556490908, -0.6448494888116693], [0.7994125553080261, -0.8207214982572935], [0.41345934483268637, -0.03593666224397818], [1.6121993320015662, -1.5352163060648438], [3.5591050740742443, 0.4886042164168815], [1.212819545663307, 2.1924977274959883]]"
10,1,"[7, 8]",938.1282795841948,"[8.162327965622904, 0, 14.678173137871845, 5.822208585422137, 11, 11.895483021904537]",0.33628010749816895,"[[0, 0], [0.3290841976119143, 0.0], [0.6727221669693266, -0.2312263627708695], [0.41998691399947236, -0.6824597075759904], [-1.2786848520412806, -0.32038520302044454], [0.10718470105639433, -1.264822552357989], [0.6534462376315029, -0.9220512911466687], [0.5137219446289731, -0.9456599003036799], [0.5197784792929789, -0.9479668260529408], [-0.8006574200712715, -1.5759954890825096], [-0.12834405132943488, 0.473638784958261], [1.303934439484585, -1.942497111640869]]"
11,1,"[9, 0]",1349.629571619705,"[12.163424801517712, 0, 18.8517598062692, 5.145643850743744, 12, 13.287091467933918]",0.4369237422943115,"[[0, 0], [-0.46440318493223764, 0.0], [1.0645813664530348, -0.5332009796655226], [2.37464889172579, -1.0514478097216702], [2.2106184338143646, -1.1511834560733623], [2.282828103031286, -1.1501525629615041], [1.0898524484105425, -0.5513658152350267], [0.953037794318056, 0.8018403681814642], [0.5464079362347897, 0.882434434148228], [0.8129265266753718, 0.738512418550186], [1.1659539513890966, -0.10270196962305844], [2.4248592236467075, -1.4969042201200529], [3.5587352088617976, 1.6311782126912482]]"
