,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.97,625.85,5.0
1,10.0,1.97,625.85,5.0
2,20.0,1.97,625.85,5.0
3,30.0,1.97,625.85,5.0
4,40.0,66.52,522.74,6.0
5,50.0,66.52,522.74,6.0
6,60.0,66.52,522.74,6.0
