,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,7.76,697.31,4.0
1,10.0,8.89,320.57,5.0
2,20.0,8.89,320.57,5.0
3,30.0,8.89,320.57,5.0
4,40.0,65.36,50.0,6.0
5,50.0,65.36,50.0,6.0
6,60.0,65.36,50.0,6.0
