,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.75,582.75,15.0
1,10.0,7.27,560.9,16.0
2,20.0,17.24,310.0,18.0
3,30.0,17.24,310.0,18.0
4,40.0,46.45,60.0,19.0
5,50.0,46.45,60.0,19.0
6,60.0,68.77,50.0,20.0
