,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.93,782.27,6.0
1,10.0,8.39,714.7,7.0
2,20.0,16.16,508.42,11.0
3,30.0,25.79,423.68,12.0
4,40.0,40.77,327.85,15.0
5,50.0,49.41,90.0,19.0
6,60.0,70.02,80.0,20.0
