,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.77,629.47,7.0
1,10.0,7.78,567.02,9.0
2,20.0,21.53,457.25,11.0
3,30.0,27.69,170.01,16.0
4,40.0,27.69,170.01,16.0
5,50.0,72.28,60.0,17.0
6,60.0,72.28,60.0,17.0
