,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.19,37168.44,9.0
1,10.0,10.0,15636.03,15.0
2,20.0,20.05,4020.11,25.0
3,30.0,29.58,4017.72,46.0
4,40.0,39.21,4017.64,65.0
5,50.0,49.14,3663.06,71.0
6,60.0,60.85,3362.42,79.0
