,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.66,28187.0,10.0
1,10.0,8.06,12587.28,11.0
2,20.0,29.33,2310.96,12.0
3,30.0,29.33,2310.96,12.0
4,40.0,38.43,1730.18,15.0
5,50.0,49.57,1688.99,26.0
6,60.0,59.81,1685.47,41.0
