,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.32,985.66,12.0
1,10.0,12.74,934.51,14.0
2,20.0,15.86,514.97,17.0
3,30.0,30.55,341.95,18.0
4,40.0,30.55,341.95,18.0
5,50.0,60.51,60.0,19.0
6,60.0,60.51,60.0,19.0
