,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.45,63592.41,4.0
1,10.0,4.45,63592.41,4.0
2,20.0,4.45,63592.41,4.0
3,30.0,4.45,63592.41,4.0
4,40.0,62.18,40194.54,5.0
5,50.0,62.18,40194.54,5.0
6,60.0,62.18,40194.54,5.0
