,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,8.05,565.73,6.0
1,10.0,8.05,565.73,6.0
2,20.0,18.54,473.3,7.0
3,30.0,21.77,361.67,8.0
4,40.0,44.34,231.34,9.0
5,50.0,44.34,231.34,9.0
6,60.0,65.97,229.28,10.0
