,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.73,596.26,5.0
1,10.0,8.3,579.16,7.0
2,20.0,8.3,579.16,7.0
3,30.0,8.3,579.16,7.0
4,40.0,52.32,531.38,8.0
5,50.0,52.32,531.38,8.0
6,60.0,52.32,531.38,8.0
