,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.47,499.26,6.0
1,10.0,12.37,417.61,7.0
2,20.0,22.44,345.22,8.0
3,30.0,31.27,192.49,11.0
4,40.0,36.02,80.0,12.0
5,50.0,36.02,80.0,12.0
6,60.0,66.16,70.0,13.0
