,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.11,56185.51,4.0
1,10.0,10.13,52855.97,6.0
2,20.0,19.7,33439.58,7.0
3,30.0,19.7,33439.58,7.0
4,40.0,19.7,33439.58,7.0
5,50.0,72.77,18032.89,8.0
6,60.0,72.77,18032.89,8.0
