,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.15,34777.7,4.0
1,10.0,6.15,34777.7,4.0
2,20.0,6.15,34777.7,4.0
3,30.0,6.15,34777.7,4.0
4,40.0,69.59,20423.09,5.0
5,50.0,69.59,20423.09,5.0
6,60.0,69.59,20423.09,5.0
