,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.0,41211.22,11.0
1,10.0,10.88,15672.13,17.0
2,20.0,19.85,14976.06,29.0
3,30.0,29.92,14973.99,42.0
4,40.0,40.07,14973.98,61.0
5,50.0,53.36,14904.49,69.0
6,60.0,60.4,14903.45,76.0
