,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.48,8566.65,7.0
1,10.0,6.57,7794.67,8.0
2,20.0,18.15,7391.44,9.0
3,30.0,31.08,7369.59,10.0
4,40.0,40.11,6893.22,16.0
5,50.0,50.3,6740.63,33.0
6,60.0,60.33,6715.36,46.0
