,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.6,742.34,5.0
1,10.0,10.45,698.9,6.0
2,20.0,18.66,491.43,9.0
3,30.0,33.79,489.27,10.0
4,40.0,41.85,474.51,11.0
5,50.0,52.07,424.99,14.0
6,60.0,62.1,338.12,17.0
