,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.06,82855.02,3.0
1,10.0,13.95,53317.7,4.0
2,20.0,22.48,51104.39,5.0
3,30.0,29.66,37819.11,7.0
4,40.0,29.66,37819.11,7.0
5,50.0,65.66,29478.08,8.0
6,60.0,65.66,29478.08,8.0
