,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.41,58353.02,5.0
1,10.0,12.39,39770.31,7.0
2,20.0,26.47,29657.14,8.0
3,30.0,26.47,29657.14,8.0
4,40.0,39.05,23961.61,9.0
5,50.0,53.21,16749.44,10.0
6,60.0,60.3,3430.51,15.0
