,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,2.96,22446.54,8.0
1,10.0,9.37,11848.81,9.0
2,20.0,22.35,9475.18,10.0
3,30.0,29.16,8235.64,14.0
4,40.0,49.01,8059.7,15.0
5,50.0,49.01,8059.7,15.0
6,60.0,61.03,8024.18,16.0
