,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.51,57833.08,6.0
1,10.0,10.25,54043.63,7.0
2,20.0,24.75,4787.61,10.0
3,30.0,27.73,4675.16,12.0
4,40.0,41.45,4573.06,14.0
5,50.0,48.39,4565.81,23.0
6,60.0,64.47,4557.22,25.0
