,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.67,651.0,7.0
1,10.0,9.95,456.99,18.0
2,20.0,19.97,449.32,35.0
3,30.0,30.31,449.31,60.0
4,40.0,36.46,449.31,72.0
5,50.0,56.32,449.31,73.0
6,60.0,56.32,449.31,73.0
