,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.45,769.78,3.0
1,10.0,10.75,765.54,4.0
2,20.0,19.64,282.62,6.0
3,30.0,30.63,232.02,7.0
4,40.0,34.75,175.31,10.0
5,50.0,34.75,175.31,10.0
6,60.0,69.14,50.0,11.0
