,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.79,779.96,5.0
1,10.0,4.79,779.96,5.0
2,20.0,17.75,438.67,7.0
3,30.0,39.52,312.86,8.0
4,40.0,39.52,312.86,8.0
5,50.0,53.58,297.17,9.0
6,60.0,63.58,227.07,10.0
