,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.31,60675.71,6.0
1,10.0,9.92,17178.65,13.0
2,20.0,16.62,16718.03,20.0
3,30.0,29.4,15808.81,22.0
4,40.0,40.64,15635.24,39.0
5,50.0,50.2,15629.46,52.0
6,60.0,57.13,15629.26,64.0
