,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.01,497.88,3.0
1,10.0,8.75,231.27,4.0
2,20.0,29.45,230.84,5.0
3,30.0,29.45,230.84,5.0
4,40.0,47.71,220.72,6.0
5,50.0,47.71,220.72,6.0
6,60.0,63.01,90.0,8.0
