,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.98,54193.83,4.0
1,10.0,9.62,36757.92,5.0
2,20.0,19.54,34478.98,7.0
3,30.0,28.17,33940.94,8.0
4,40.0,39.54,24267.6,21.0
5,50.0,46.79,23791.71,22.0
6,60.0,60.46,23787.11,23.0
