,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.92,58468.17,3.0
1,10.0,1.92,58468.17,3.0
2,20.0,32.9,53140.63,4.0
3,30.0,32.9,53140.63,4.0
4,40.0,39.66,36749.49,5.0
5,50.0,50.75,34320.85,6.0
6,60.0,50.75,34320.85,6.0
