,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,3.13,736.89,6.0
1,10.0,3.13,736.89,6.0
2,20.0,24.28,604.1,7.0
3,30.0,34.53,526.26,8.0
4,40.0,34.53,526.26,8.0
5,50.0,34.53,526.26,8.0
6,60.0,75.75,263.41,9.0
