,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.85,70118.97,1.0
1,10.0,1.85,70118.97,1.0
2,20.0,36.48,56327.94,2.0
3,30.0,36.48,56327.94,2.0
4,40.0,36.48,56327.94,2.0
5,50.0,47.09,51147.13,4.0
6,60.0,62.59,31831.24,5.0
