,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.36,76516.3,4.0
1,10.0,13.0,64219.56,5.0
2,20.0,19.58,60847.63,6.0
3,30.0,35.32,4481.31,10.0
4,40.0,35.32,4481.31,10.0
5,50.0,62.4,4477.37,11.0
6,60.0,62.4,4477.37,11.0
