,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.59,15491.21,8.0
1,10.0,6.59,15491.21,8.0
2,20.0,15.9,15276.14,9.0
3,30.0,37.22,15274.44,10.0
4,40.0,39.65,15266.64,15.0
5,50.0,49.31,6091.8,18.0
6,60.0,60.04,4486.05,23.0
