,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.04,271.43,7.0
1,10.0,8.16,70.0,9.0
2,20.0,15.74,60.0,10.0
3,30.0,15.74,60.0,10.0
4,40.0,15.74,60.0,10.0
5,50.0,66.26,50.0,11.0
6,60.0,66.26,50.0,11.0
