,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.7,735.83,6.0
1,10.0,10.02,706.83,9.0
2,20.0,20.12,702.26,12.0
3,30.0,30.06,205.04,17.0
4,40.0,34.34,160.01,20.0
5,50.0,60.67,60.0,21.0
6,60.0,60.67,60.0,21.0
