,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.67,775.02,11.0
1,10.0,10.95,673.62,16.0
2,20.0,18.34,543.92,23.0
3,30.0,31.08,479.95,24.0
4,40.0,40.05,258.49,34.0
5,50.0,46.2,169.37,42.0
6,60.0,63.61,50.0,43.0
