,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,0.87,1093.76,4.0
1,10.0,10.27,713.03,5.0
2,20.0,17.53,677.87,8.0
3,30.0,34.52,665.75,10.0
4,40.0,34.52,665.75,10.0
5,50.0,50.9,654.51,11.0
6,60.0,59.68,471.65,12.0
