,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.7,66507.3,9.0
1,10.0,12.79,47340.51,11.0
2,20.0,14.77,46318.33,12.0
3,30.0,27.14,8756.52,13.0
4,40.0,37.74,8069.38,14.0
5,50.0,37.74,8069.38,14.0
6,60.0,71.59,8046.12,15.0
