,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.07,69741.22,6.0
1,10.0,9.67,27499.79,15.0
2,20.0,20.32,16831.82,27.0
3,30.0,29.7,16809.85,38.0
4,40.0,40.06,16480.13,47.0
5,50.0,49.12,16427.12,60.0
6,60.0,60.55,16427.12,63.0
