,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.16,622.29,9.0
1,10.0,4.16,622.29,9.0
2,20.0,17.79,347.53,11.0
3,30.0,17.79,347.53,11.0
4,40.0,44.97,233.75,12.0
5,50.0,44.97,233.75,12.0
6,60.0,63.93,130.0,13.0
