,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.06,516.91,8.0
1,10.0,9.33,305.9,9.0
2,20.0,18.5,280.1,10.0
3,30.0,29.56,178.44,16.0
4,40.0,35.15,60.0,19.0
5,50.0,35.15,60.0,19.0
6,60.0,69.54,50.0,20.0
