,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.14,602.56,8.0
1,10.0,10.13,569.08,9.0
2,20.0,15.11,60.0,13.0
3,30.0,15.11,60.0,13.0
4,40.0,63.38,50.0,14.0
5,50.0,63.38,50.0,14.0
6,60.0,63.38,50.0,14.0
