,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.2,678.66,9.0
1,10.0,13.44,492.28,10.0
2,20.0,13.44,492.28,10.0
3,30.0,31.33,306.65,11.0
4,40.0,33.03,192.31,12.0
5,50.0,33.03,192.31,12.0
6,60.0,74.15,80.0,13.0
