,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.09,689.75,8.0
1,10.0,7.83,596.9,9.0
2,20.0,21.94,585.4,10.0
3,30.0,23.06,578.14,11.0
4,40.0,41.85,552.23,12.0
5,50.0,49.84,448.01,13.0
6,60.0,61.31,446.29,15.0
