,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,0.56,943.44,1.0
1,10.0,15.12,705.61,2.0
2,20.0,18.53,630.19,6.0
3,30.0,30.39,628.52,7.0
4,40.0,37.8,566.72,8.0
5,50.0,50.1,549.56,9.0
6,60.0,56.1,228.67,10.0
