,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,7.02,503.26,3.0
1,10.0,8.68,204.1,5.0
2,20.0,11.92,70.0,6.0
3,30.0,11.92,70.0,6.0
4,40.0,11.92,70.0,6.0
5,50.0,73.26,60.0,7.0
6,60.0,73.26,60.0,7.0
