,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,6.25,689.15,6.0
1,10.0,6.52,636.18,7.0
2,20.0,27.48,632.22,8.0
3,30.0,27.48,632.22,8.0
4,40.0,41.28,590.27,10.0
5,50.0,48.66,460.52,14.0
6,60.0,57.29,453.38,17.0
