,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,4.91,64030.18,12.0
1,10.0,9.52,24835.11,20.0
2,20.0,20.01,23996.22,33.0
3,30.0,30.22,23955.99,68.0
4,40.0,40.02,23954.26,92.0
5,50.0,49.95,23954.26,122.0
6,60.0,59.94,23542.55,137.0
