,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,1.49,675.17,5.0
1,10.0,15.28,650.49,6.0
2,20.0,18.73,510.9,7.0
3,30.0,18.73,510.9,7.0
4,40.0,50.82,289.1,8.0
5,50.0,50.82,289.1,8.0
6,60.0,59.11,250.07,9.0
