,Margin Birth Time,Real Birth Time,Fitness,Individual #
0,5.0,5.83,44275.0,9.0
1,10.0,10.22,15412.79,10.0
2,20.0,19.62,15379.97,16.0
3,30.0,28.64,15367.69,21.0
4,40.0,41.69,15301.88,23.0
5,50.0,49.52,15301.78,31.0
6,60.0,65.34,15301.78,36.0
